"COU","Country","VAR","Variable","MEA","Measure","ISIC4","ISIC4","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,154.05647277832,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,159.328964233398,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,163.539825439453,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,167.014556884766,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,169.735412597656,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q3","T3-2015","IDX","Indice","0","Unités",,,172.60481262207,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q4","T4-2015","IDX","Indice","0","Unités",,,171.200119018555,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q1","T1-2016","IDX","Indice","0","Unités",,,170.172454833984,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q2","T2-2016","IDX","Indice","0","Unités",,,173.291610717773,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q3","T3-2016","IDX","Indice","0","Unités",,,172.18424987793,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q4","T4-2016","IDX","Indice","0","Unités",,,173.182250976562,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,178.10710144043,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,177.066741943359,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,173.921829223633,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,174.380416870117,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,174.044250488281,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,170.244674682617,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,162.630615234375,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,156.004974365234,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,156.036117553711,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,158.604049682617,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,157.832702636719,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,158.049026489258,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,157.067932128906,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,158.404418945312,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q3","T3-2020","IDX","Indice","0","Unités",,,171.440155029297,,
"AUS","Australie","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q4","T4-2020","IDX","Indice","0","Unités",,,181.785171508789,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2006-Q1","T1-2006","IDX","Indice","0","Unités",,,103.970756530762,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2006-Q2","T2-2006","IDX","Indice","0","Unités",,,105.698120117188,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2006-Q3","T3-2006","IDX","Indice","0","Unités",,,106.877906799316,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2006-Q4","T4-2006","IDX","Indice","0","Unités",,,107.667640686035,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2007-Q1","T1-2007","IDX","Indice","0","Unités",,,107.171577453613,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2007-Q2","T2-2007","IDX","Indice","0","Unités",,,103.800827026367,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2007-Q3","T3-2007","IDX","Indice","0","Unités",,,97.9335327148438,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2007-Q4","T4-2007","IDX","Indice","0","Unités",,,91.0940628051758,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2008-Q1","T1-2008","IDX","Indice","0","Unités",,,83.668815612793,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2008-Q2","T2-2008","IDX","Indice","0","Unités",,,76.2994003295898,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2008-Q3","T3-2008","IDX","Indice","0","Unités",,,69.2189483642578,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2008-Q4","T4-2008","IDX","Indice","0","Unités",,,62.0333366394043,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2009-Q1","T1-2009","IDX","Indice","0","Unités",,,56.8527946472168,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2009-Q2","T2-2009","IDX","Indice","0","Unités",,,55.0118789672852,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2009-Q3","T3-2009","IDX","Indice","0","Unités",,,55.7965888977051,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2009-Q4","T4-2009","IDX","Indice","0","Unités",,,57.3792343139648,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2010-Q1","T1-2010","IDX","Indice","0","Unités",,,57.883903503418,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2010-Q2","T2-2010","IDX","Indice","0","Unités",,,57.7667350769043,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2010-Q3","T3-2010","IDX","Indice","0","Unités",,,57.3100967407227,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2010-Q4","T4-2010","IDX","Indice","0","Unités",,,57.4300422668457,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,59.0976829528809,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,60.4510154724121,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,60.7427787780762,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,61.0226974487305,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,61.2998275756836,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,61.8692893981934,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,63.1716156005859,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,64.7412414550781,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,66.0669860839844,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,67.1242904663086,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,67.6183090209961,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,67.3476409912109,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,67.0678634643555,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,67.1476440429688,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,67.5406188964844,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,67.6362152099609,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,67.2254486083984,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,67.3840026855469,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q3","T3-2015","IDX","Indice","0","Unités",,,68.6433944702148,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q4","T4-2015","IDX","Indice","0","Unités",,,71.0657348632812,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q1","T1-2016","IDX","Indice","0","Unités",,,73.2986679077148,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q2","T2-2016","IDX","Indice","0","Unités",,,73.5896987915039,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q3","T3-2016","IDX","Indice","0","Unités",,,71.8847732543945,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q4","T4-2016","IDX","Indice","0","Unités",,,69.5549850463867,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,68.7870101928711,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,68.6370468139648,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,67.2651062011719,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,66.7871627807617,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,68.4667129516602,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,69.06494140625,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,67.3025665283203,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,66.5379333496094,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,68.7067565917969,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,69.3852920532227,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,65.3786926269531,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,60.8657150268555,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,55.1089744567871,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,52.2374687194824,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q3","T3-2020","IDX","Indice","0","Unités",,,56.7950592041016,,
"ESP","Espagne","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q4","T4-2020","IDX","Indice","0","Unités",,,60.9681930541992,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2006-Q1","T1-2006","IDX","Indice","0","Unités",,,110.501426696777,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2006-Q2","T2-2006","IDX","Indice","0","Unités",,,109.511077880859,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2006-Q3","T3-2006","IDX","Indice","0","Unités",,,109.21834564209,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2006-Q4","T4-2006","IDX","Indice","0","Unités",,,111.237419128418,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2007-Q1","T1-2007","IDX","Indice","0","Unités",,,108.263984680176,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2007-Q2","T2-2007","IDX","Indice","0","Unités",,,100.589752197266,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2007-Q3","T3-2007","IDX","Indice","0","Unités",,,95.9480819702148,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2007-Q4","T4-2007","IDX","Indice","0","Unités",,,95.1981811523438,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2008-Q1","T1-2008","IDX","Indice","0","Unités",,,98.3571472167969,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2008-Q2","T2-2008","IDX","Indice","0","Unités",,,104.869216918945,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2008-Q3","T3-2008","IDX","Indice","0","Unités",,,109.61157989502,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2008-Q4","T4-2008","IDX","Indice","0","Unités",,,111.809181213379,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2009-Q1","T1-2009","IDX","Indice","0","Unités",,,114.038841247559,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2009-Q2","T2-2009","IDX","Indice","0","Unités",,,117.167823791504,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2009-Q3","T3-2009","IDX","Indice","0","Unités",,,119.663078308105,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2009-Q4","T4-2009","IDX","Indice","0","Unités",,,120.948936462402,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2010-Q1","T1-2010","IDX","Indice","0","Unités",,,123.478218078613,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2010-Q2","T2-2010","IDX","Indice","0","Unités",,,126.317489624023,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2010-Q3","T3-2010","IDX","Indice","0","Unités",,,129.099914550781,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2010-Q4","T4-2010","IDX","Indice","0","Unités",,,132.862548828125,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,137.590347290039,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,143.510665893555,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,149.031845092773,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,152.892196655273,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,155.0517578125,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,155.714935302734,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,158.695297241211,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,162.795822143555,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,164.807800292969,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,168.198852539062,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,171.20036315918,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,174.091522216797,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,181.321990966797,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,188.772674560547,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,192.439025878906,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,194.720947265625,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,196.455825805664,,
"GBR","Royaume-Uni","ENTRIES","Nombre d'entrées dans la population des entreprises","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,197.479675292969,,
