"COU","Country","VAR","Variable","MEA","Measure","ISIC4","ISIC4","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,100.720909118652,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,100.762405395508,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,100.213134765625,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,102.547584533691,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,107.495796203613,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,110.554206848145,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,110.807022094727,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,108.912330627441,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,108.970657348633,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,113.828033447266,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,119.399291992188,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,120.57120513916,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,112.910011291504,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,97.043083190918,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q3","T3-2020","IDX","Indice","0","Unités",,,82.8000030517578,,
"FIN","Finlande","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q4","T4-2020","IDX","Indice","0","Unités",,,75.9421234130859,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,100.995193481445,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,100.437484741211,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,99.7232894897461,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,98.7292633056641,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,97.5113067626953,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,95.7130889892578,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,93.6038436889648,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,91.6434173583984,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,89.9796600341797,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,88.6537704467773,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,86.9771499633789,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,84.5860595703125,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,82.3025894165039,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,80.9019241333008,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,80.1717147827148,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,79.0060729980469,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,77.3832626342773,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,76.4050827026367,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q3","T3-2015","IDX","Indice","0","Unités",,,76.0055160522461,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q4","T4-2015","IDX","Indice","0","Unités",,,75.1241836547852,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q1","T1-2016","IDX","Indice","0","Unités",,,73.6445388793945,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q2","T2-2016","IDX","Indice","0","Unités",,,72.28662109375,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q3","T3-2016","IDX","Indice","0","Unités",,,70.8094940185547,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q4","T4-2016","IDX","Indice","0","Unités",,,68.882942199707,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,67.0342864990234,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,65.6241226196289,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,64.8097686767578,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,64.3709259033203,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,63.7506408691406,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,62.9671821594238,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,62.2885131835938,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,61.7862434387207,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,61.3663673400879,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,60.8182144165039,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,59.9333686828613,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,58.4141006469727,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,55.7313270568848,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,51.6330604553223,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q3","T3-2020","IDX","Indice","0","Unités",,,47.5682525634766,,
"DEU","Allemagne","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q4","T4-2020","IDX","Indice","0","Unités",,,45.1727027893066,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,128.371658325195,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,124.809883117676,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,124.221168518066,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,126.466064453125,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,129.306976318359,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,133.076599121094,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,137.072143554688,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,139.484039306641,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,141.134536743164,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,139.577331542969,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,135.261276245117,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,132.021347045898,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,130.160690307617,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,129.104217529297,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,128.376235961914,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,125.42049407959,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,120.564147949219,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,116.521545410156,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q3","T3-2015","IDX","Indice","0","Unités",,,113.240653991699,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q4","T4-2015","IDX","Indice","0","Unités",,,110.838897705078,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q1","T1-2016","IDX","Indice","0","Unités",,,109.847030639648,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q2","T2-2016","IDX","Indice","0","Unités",,,110.405235290527,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q3","T3-2016","IDX","Indice","0","Unités",,,110.991073608398,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q4","T4-2016","IDX","Indice","0","Unités",,,112.425003051758,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,115.530075073242,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,116.268371582031,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,114.465454101562,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,114.509567260742,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,119.337928771973,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,129.452728271484,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,137.373275756836,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,136.022109985352,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,132.264572143555,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,133.718658447266,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,138.103851318359,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,140.332229614258,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,139.909851074219,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,133.580841064453,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q3","T3-2020","IDX","Indice","0","Unités",,,125.66162109375,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q4","T4-2020","IDX","Indice","0","Unités",,,124.323791503906,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,132.304626464844,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,137.967514038086,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,142.760757446289,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,145.016616821289,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,144.16584777832,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,138.90266418457,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,138.137329101562,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,141.963027954102,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,144.272033691406,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,145.173782348633,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,143.417617797852,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,134.33479309082,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,122.802062988281,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,119.175231933594,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,117.601387023926,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,113.778427124023,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,119.41626739502,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,134.522308349609,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q3","T3-2015","IDX","Indice","0","Unités",,,141.502258300781,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q4","T4-2015","IDX","Indice","0","Unités",,,134.533248901367,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q1","T1-2016","IDX","Indice","0","Unités",,,124.36824798584,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q2","T2-2016","IDX","Indice","0","Unités",,,117.716369628906,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q3","T3-2016","IDX","Indice","0","Unités",,,110.647499084473,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q4","T4-2016","IDX","Indice","0","Unités",,,102.673820495605,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,102.605644226074,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,106.99600982666,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,104.527015686035,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,101.097534179688,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,102.990211486816,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,106.094245910645,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,107.918830871582,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,107.318824768066,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,106.420349121094,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,109.564117431641,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,113.216133117676,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,109.267211914062,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,90.8523178100586,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,66.1463088989258,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q3","T3-2020","IDX","Indice","0","Unités",,,53.7494163513184,,
"AUS","Australie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q4","T4-2020","IDX","Indice","0","Unités",,,53.2842788696289,,
"ITA","Italie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,187.640533447266,,
"ITA","Italie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,191.002532958984,,
"ITA","Italie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,192.352264404297,,
"ITA","Italie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,192.877334594727,,
"ITA","Italie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,193.804672241211,,
"ITA","Italie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,196.079574584961,,
"ITA","Italie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,200.50244140625,,
"ITA","Italie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,206.478103637695,,
"ITA","Italie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,213.062728881836,,
"ITA","Italie","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,218.919326782227,,
